time,acc_x,acc_y,acc_z
19:16:11.096,0.17065,0.93457,0.24512;
19:16:11.106,0.18066,0.94971,0.25732;
19:16:11.116,0.18091,0.97192,0.26270;
19:16:11.126,0.17407,0.98877,0.27271;
19:16:11.136,0.18042,1.01904,0.27710;
19:16:11.146,0.19556,1.03223,0.26807;
19:16:11.156,0.20288,1.00098,0.25098;
19:16:11.166,0.19653,0.97241,0.24658;
19:16:11.176,0.18530,0.96289,0.24487;
19:16:11.186,0.16943,0.95532,0.24487;
19:16:11.196,0.15259,0.95581,0.25464;
19:16:11.206,0.14258,0.96973,0.27759;
19:16:11.216,0.14453,1.00098,0.28198;
19:16:11.226,0.15503,1.02515,0.26514;
19:16:11.236,0.14795,0.96997,0.25244;
19:16:11.246,0.14185,0.96167,0.25439;
19:16:11.256,0.14160,0.96411,0.25366;
19:16:11.266,0.14722,0.97339,0.24707;
19:16:11.276,0.16309,0.97705,0.23828;
19:16:11.286,0.17773,0.95605,0.22583;
19:16:11.296,0.18262,0.94336,0.21997;
19:16:11.306,0.18188,0.94800,0.22168;
