time,acc_x,acc_y,acc_z
19:36:48.287,0.86597,0.44800,-0.27881;
19:36:48.297,0.87329,0.44824,-0.27808;
19:36:48.307,0.87500,0.44360,-0.27246;
19:36:48.317,0.87793,0.45166,-0.27466;
19:36:48.327,0.88037,0.46436,-0.27881;
19:36:48.337,0.87842,0.47681,-0.28784;
19:36:48.347,0.88086,0.48071,-0.29028;
19:36:48.357,0.87988,0.47559,-0.28369;
19:36:48.367,0.87842,0.46509,-0.28345;
19:36:48.377,0.87134,0.44800,-0.26514;
19:36:48.387,0.86938,0.47949,-0.28320;
19:36:48.397,0.87402,0.48096,-0.29468;
19:36:48.407,0.87915,0.48071,-0.29492;
19:36:48.417,0.88550,0.47852,-0.28857;
19:36:48.427,0.88721,0.47534,-0.27490;
19:36:48.437,0.88208,0.46826,-0.26001;
19:36:48.447,0.87256,0.47168,-0.25830;
19:36:48.457,0.86841,0.48535,-0.27515;
19:36:48.467,0.87207,0.47974,-0.30103;
19:36:48.477,0.87280,0.45850,-0.30249;
19:36:48.487,0.86499,0.45483,-0.28589;
19:36:48.497,0.85986,0.46289,-0.27173;
19:36:48.507,0.86841,0.46313,-0.26270;
19:36:48.517,0.86987,0.45801,-0.26489;
19:36:48.527,0.87036,0.46729,-0.28052;
19:36:48.537,0.88135,0.47363,-0.29419;
19:36:48.547,0.88477,0.46777,-0.29932;
19:36:48.557,0.88208,0.47412,-0.29370;
19:36:48.567,0.88232,0.48218,-0.28589;
19:36:48.577,0.88672,0.47583,-0.27734;
19:36:48.587,0.88721,0.47021,-0.27539;
19:36:48.597,0.88477,0.47339,-0.28467;
19:36:48.607,0.88330,0.47266,-0.29077;
19:36:48.617,0.87817,0.47461,-0.29541;
19:36:48.627,0.87549,0.47925,-0.29102;
19:36:48.637,0.87036,0.47754,-0.28125;
19:36:48.647,0.86743,0.47900,-0.27734;
19:36:48.657,0.86890,0.47412,-0.27466;
19:36:48.667,0.87280,0.46875,-0.28271;
19:36:48.677,0.87500,0.47632,-0.29810;
19:36:48.687,0.87671,0.47852,-0.30566;
19:36:48.697,0.88184,0.47363,-0.30005;
19:36:48.707,0.88818,0.47925,-0.27856;
19:36:48.717,0.87769,0.46606,-0.27344;
19:36:48.727,0.86792,0.45361,-0.27881;
19:36:48.737,0.86938,0.44531,-0.27905;
19:36:48.747,0.86938,0.43970,-0.27441;
19:36:48.757,0.87061,0.43994,-0.27002;
19:36:48.767,0.87573,0.44385,-0.26733;
19:36:48.777,0.88208,0.44604,-0.26831;
19:36:48.787,0.88550,0.44702,-0.27173;
19:36:48.797,0.88550,0.45020,-0.27344;
19:36:48.807,0.88745,0.45972,-0.27173;
19:36:48.817,0.88989,0.46826,-0.27808;
19:36:48.827,0.88989,0.47217,-0.28442;
19:36:48.837,0.88696,0.47705,-0.28198;
19:36:48.847,0.88184,0.48096,-0.28027;
19:36:48.857,0.87598,0.48047,-0.28149;
19:36:48.867,0.87476,0.47827,-0.28149;
19:36:48.877,0.86816,0.47314,-0.28052;
19:36:48.887,0.86572,0.47119,-0.28613;
19:36:48.897,0.86792,0.47290,-0.28564;
19:36:48.907,0.86694,0.47168,-0.28638;
19:36:48.917,0.86523,0.46631,-0.28076;
19:36:48.927,0.86499,0.46118,-0.27905;
19:36:48.937,0.87183,0.46851,-0.28369;
19:36:48.947,0.87866,0.46680,-0.28833;
19:36:48.957,0.88477,0.45972,-0.29932;
19:36:48.967,0.88574,0.46313,-0.30054;
19:36:48.977,0.88306,0.46558,-0.30249;
19:36:48.987,0.88135,0.46094,-0.30200;
19:36:48.997,0.87695,0.45508,-0.29395;
19:36:49.007,0.86865,0.45264,-0.28540;
19:36:49.017,0.86230,0.44849,-0.27612;
19:36:49.027,0.86206,0.44336,-0.27368;
19:36:49.037,0.86011,0.43872,-0.27710;
19:36:49.047,0.85986,0.44214,-0.27637;
19:36:49.057,0.86157,0.44702,-0.27856;
19:36:49.067,0.86743,0.47070,-0.28369;
19:36:49.077,0.87256,0.47803,-0.27515;
19:36:49.087,0.87280,0.47656,-0.27344;
19:36:49.097,0.87720,0.48145,-0.27466;
19:36:49.107,0.87085,0.48022,-0.27368;
19:36:49.117,0.86646,0.47534,-0.26758;
19:36:49.127,0.86548,0.46753,-0.26245;
19:36:49.137,0.88965,0.47607,-0.30420;
19:36:49.147,0.89160,0.47729,-0.29150;
19:36:49.157,0.88379,0.47559,-0.27808;
19:36:49.167,0.87451,0.47925,-0.27026;
19:36:49.177,0.87280,0.47974,-0.26880;
19:36:49.187,0.86841,0.47314,-0.27490;
19:36:49.197,0.86621,0.47046,-0.28027;
19:36:49.207,0.87085,0.46924,-0.29004;
19:36:49.217,0.87158,0.46680,-0.28833;
19:36:49.227,0.87183,0.46631,-0.28296;
19:36:49.237,0.87378,0.47510,-0.27881;
19:36:49.247,0.87622,0.48584,-0.26831;
19:36:49.257,0.87500,0.48975,-0.26074;
19:36:49.267,0.87842,0.48950,-0.26270;
19:36:49.277,0.87842,0.48804,-0.27026;
19:36:49.287,0.87769,0.48682,-0.27759;
19:36:49.297,0.87817,0.48071,-0.27148;
19:36:49.307,0.87329,0.47241,-0.25879;
19:36:49.317,0.86475,0.47974,-0.25391;
19:36:49.327,0.86938,0.48022,-0.27173;
19:36:49.337,0.87646,0.48242,-0.26416;
19:36:49.347,0.88062,0.48218,-0.26416;
19:36:49.357,0.87891,0.48340,-0.26392;
19:36:49.367,0.87524,0.48438,-0.26660;
19:36:49.377,0.87231,0.49023,-0.27368;
19:36:49.387,0.86987,0.48560,-0.27612;
19:36:49.397,0.86865,0.47729,-0.27539;
19:36:49.407,0.86523,0.47754,-0.27026;
19:36:49.417,0.86182,0.48120,-0.26636;
19:36:49.427,0.85864,0.47705,-0.26270;
19:36:49.437,0.85767,0.47437,-0.26782;
19:36:49.447,0.86108,0.47363,-0.27100;
19:36:49.457,0.85962,0.46826,-0.26538;
19:36:49.467,0.86133,0.47241,-0.26343;
19:36:49.477,0.86084,0.48438,-0.26367;
19:36:49.487,0.86304,0.49512,-0.26880;
19:36:49.497,0.87402,0.49292,-0.27051;
19:36:49.507,0.87817,0.48315,-0.26294;
19:36:49.517,0.87524,0.47949,-0.26050;
19:36:49.527,0.87695,0.48535,-0.26074;
19:36:49.537,0.87769,0.48706,-0.25366;
19:36:49.547,0.87231,0.48511,-0.24805;
19:36:49.557,0.86841,0.48633,-0.24414;
19:36:49.567,0.86548,0.48779,-0.24463;
19:36:49.577,0.86621,0.48486,-0.24683;
19:36:49.587,0.86768,0.47168,-0.24707;
19:36:49.597,0.86621,0.46753,-0.24585;
19:36:49.607,0.86694,0.47363,-0.24561;
19:36:49.617,0.87158,0.47485,-0.24634;
19:36:49.627,0.87402,0.48291,-0.25513;
19:36:49.637,0.87598,0.48950,-0.25928;
19:36:49.647,0.87866,0.48682,-0.25659;
19:36:49.657,0.87646,0.48804,-0.26001;
19:36:49.667,0.88062,0.47632,-0.25781;
19:36:49.677,0.87622,0.48730,-0.26855;
19:36:49.687,0.87256,0.49292,-0.27466;
19:36:49.697,0.87549,0.48926,-0.27441;
19:36:49.707,0.87427,0.48926,-0.27466;
19:36:49.717,0.87036,0.49243,-0.28125;
19:36:49.727,0.87231,0.48975,-0.28516;
19:36:49.737,0.87598,0.49146,-0.28564;
19:36:49.747,0.87793,0.48975,-0.28613;
19:36:49.757,0.87744,0.48755,-0.28174;
19:36:49.767,0.88208,0.49146,-0.27295;
19:36:49.777,0.88110,0.49243,-0.26709;
19:36:49.787,0.87671,0.48877,-0.26270;
19:36:49.797,0.87524,0.48633,-0.26025;
19:36:49.807,0.87158,0.48828,-0.26489;
19:36:49.817,0.86768,0.48462,-0.26733;
19:36:49.827,0.86768,0.48657,-0.27026;
19:36:49.837,0.86621,0.49146,-0.26343;
19:36:49.847,0.86377,0.49194,-0.25903;
19:36:49.857,0.86719,0.49585,-0.26367;
19:36:49.867,0.87061,0.49585,-0.26929;
19:36:49.877,0.87476,0.49292,-0.26636;
19:36:49.887,0.87427,0.48608,-0.26050;
19:36:49.897,0.87207,0.47754,-0.25562;
19:36:49.907,0.86938,0.47705,-0.25317;
19:36:49.917,0.86890,0.47412,-0.25049;
19:36:49.927,0.87183,0.46606,-0.24756;
19:36:49.937,0.87036,0.46582,-0.25098;
19:36:49.947,0.86963,0.46826,-0.25439;
19:36:49.957,0.87085,0.47046,-0.26001;
19:36:49.967,0.87061,0.47046,-0.25952;
19:36:49.977,0.86572,0.47705,-0.26147;
19:36:49.987,0.86768,0.48413,-0.26172;
19:36:49.997,0.87256,0.47632,-0.26367;
19:36:50.007,0.87720,0.47217,-0.27295;
19:36:50.017,0.88110,0.48438,-0.27759;
19:36:50.027,0.87036,0.48389,-0.25513;
19:36:50.037,0.86670,0.47388,-0.26440;
19:36:50.047,0.86743,0.46313,-0.26514;
19:36:50.057,0.86646,0.46924,-0.26489;
19:36:50.067,0.86572,0.48218,-0.26392;
19:36:50.077,0.86963,0.48804,-0.26489;
19:36:50.087,0.87744,0.48389,-0.26294;
19:36:50.097,0.87817,0.47778,-0.25610;
19:36:50.107,0.87964,0.47705,-0.25708;
19:36:50.117,0.88477,0.47852,-0.26245;
19:36:50.127,0.88403,0.48096,-0.26196;
19:36:50.137,0.88721,0.47900,-0.26050;
19:36:50.147,0.88477,0.47046,-0.25537;
19:36:50.157,0.88159,0.46362,-0.25244;
19:36:50.167,0.87573,0.46362,-0.25757;
19:36:50.177,0.86426,0.47412,-0.26318;
19:36:50.187,0.85938,0.47974,-0.26221;
19:36:50.197,0.85352,0.48022,-0.26147;
19:36:50.207,0.85474,0.48779,-0.26929;
19:36:50.217,0.86230,0.49072,-0.27661;
19:36:50.227,0.86743,0.48975,-0.28613;
19:36:50.237,0.87500,0.47827,-0.28369;
19:36:50.247,0.87402,0.47705,-0.28003;
19:36:50.257,0.87280,0.49097,-0.28418;
