time,acc_x,acc_y,acc_z
18:12:57.847,-0.76807,-0.61719,-0.10620;
18:12:57.857,-0.77710,-0.60400,-0.14282;
18:12:57.867,-0.76367,-0.61499,-0.13428;
18:12:57.877,-0.76587,-0.59863,-0.11670;
18:12:57.887,-0.76221,-0.61182,-0.10645;
18:12:57.897,-0.77832,-0.61304,-0.07397;
18:12:57.907,-0.79858,-0.59570,-0.06006;
18:12:57.917,-0.78979,-0.59155,-0.04346;
18:12:57.927,-0.78125,-0.59473,-0.03394;
18:12:57.937,-0.78442,-0.60229,-0.03906;
18:12:57.947,-0.81152,-0.58911,-0.05273;
18:12:57.957,-0.82056,-0.58374,-0.06421;
18:12:57.967,-0.81982,-0.57202,-0.05542;
18:12:57.977,-0.80688,-0.58301,-0.03931;
18:12:57.987,-0.80225,-0.59595,-0.02173;
18:12:57.997,-0.80127,-0.59180,-0.02612;
18:12:58.007,-0.80029,-0.57446,-0.05347;
18:12:58.017,-0.81714,-0.56274,-0.10815;
18:12:58.027,-0.82715,-0.55273,-0.18042;
18:12:58.037,-0.84448,-0.53662,-0.24463;
18:12:58.047,-0.85254,-0.51514,-0.28516;
18:12:58.057,-0.82788,-0.52173,-0.28955;
18:12:58.067,-0.77930,-0.53857,-0.26123;
18:12:58.077,-0.75562,-0.54663,-0.22583;
18:12:58.087,-0.75171,-0.56055,-0.20386;
18:12:58.097,-0.74854,-0.55884,-0.20532;
18:12:58.107,-0.75415,-0.55420,-0.21484;
18:12:58.117,-0.75879,-0.55029,-0.21411;
18:12:58.127,-0.77759,-0.55615,-0.19238;
18:12:58.137,-0.76025,-0.58618,-0.04077;
18:12:58.147,-0.76001,-0.62036,-0.13330;
18:12:58.157,-0.75513,-0.60400,-0.24146;
18:12:58.167,-0.76001,-0.59253,-0.37256;
18:12:58.177,-0.74365,-0.54834,-0.47241;
18:12:58.187,-0.73340,-0.51636,-0.46606;
18:12:58.197,-0.72510,-0.55640,-0.37793;
18:12:58.207,-0.73608,-0.61450,-0.26953;
18:12:58.217,-0.73340,-0.62402,-0.19922;
18:12:58.227,-0.71484,-0.63208,-0.17944;
18:12:58.237,-0.75171,-0.61377,-0.17603;
18:12:58.247,-0.74927,-0.59521,-0.19409;
18:12:58.257,-0.75439,-0.60571,-0.20947;
18:12:58.267,-0.76050,-0.60962,-0.24438;
18:12:58.277,-0.76172,-0.61743,-0.30493;
18:12:58.287,-0.75903,-0.60962,-0.36768;
18:12:58.297,-0.74341,-0.59814,-0.40698;
18:12:58.307,-0.75464,-0.59229,-0.41357;
18:12:58.317,-0.73853,-0.61646,-0.37793;
18:12:58.327,-0.71631,-0.64063,-0.31543;
18:12:58.337,-0.72778,-0.64600,-0.24414;
18:12:58.347,-0.73828,-0.64697,-0.20142;
18:12:58.357,-0.74829,-0.64258,-0.18164;
18:12:58.367,-0.75854,-0.64136,-0.18237;
18:12:58.377,-0.75952,-0.63208,-0.19189;
18:12:58.387,-0.76343,-0.62573,-0.19653;
18:12:58.397,-0.76709,-0.62329,-0.20508;
18:12:58.407,-0.76758,-0.63184,-0.22339;
18:12:58.417,-0.76514,-0.63208,-0.26514;
18:12:58.427,-0.76221,-0.62695,-0.29199;
18:12:58.437,-0.75293,-0.62427,-0.28027;
18:12:58.447,-0.73853,-0.62354,-0.19385;
18:12:58.457,-0.74536,-0.61987,-0.15625;
18:12:58.467,-0.75098,-0.61572,-0.13721;
18:12:58.477,-0.74512,-0.61963,-0.13184;
18:12:58.487,-0.74121,-0.61792,-0.15015;
18:12:58.497,-0.73706,-0.62012,-0.17383;
18:12:58.507,-0.73071,-0.61816,-0.19727;
18:12:58.517,-0.73120,-0.61816,-0.21362;
18:12:58.527,-0.73242,-0.61963,-0.21851;
18:12:58.537,-0.73438,-0.61841,-0.22241;
18:12:58.547,-0.74805,-0.62012,-0.21826;
18:12:58.557,-0.73877,-0.62549,-0.21655;
18:12:58.567,-0.72925,-0.62964,-0.20605;
18:12:58.577,-0.72583,-0.62817,-0.19092;
18:12:58.587,-0.72803,-0.63306,-0.17798;
18:12:58.597,-0.72949,-0.63599,-0.17383;
18:12:58.607,-0.72803,-0.64258,-0.18848;
18:12:58.617,-0.72241,-0.64111,-0.21143;
18:12:58.627,-0.71899,-0.64087,-0.23267;
18:12:58.637,-0.71973,-0.64087,-0.25854;
18:12:58.647,-0.72632,-0.63721,-0.30029;
18:12:58.657,-0.75073,-0.63672,-0.34277;
18:12:58.667,-0.74194,-0.63232,-0.34790;
18:12:58.677,-0.73267,-0.64185,-0.31104;
